id,uuid,source,sourceId,name,normalizedName,brand,category,subcategory,foodType,barcode,nutritionBasis,servingUnit,servingQuantity,servingDescription,servingWeightG,servingVolumeMl,caloriesKcalPer100g,proteinGPer100g,carbohydratesGPer100g,fatGPer100g,fiberGPer100g,sugarsGPer100g,addedSugarsGPer100g,saturatedFatGPer100g,transFatGPer100g,cholesterolMgPer100g,sodiumMgPer100g,potassiumMgPer100g,calciumMgPer100g,ironMgPer100g,magnesiumMgPer100g,vitaminCMgPer100g,folateMcgPer100g,vitaminAMcgPer100g,vitaminDMcgPer100g,vitaminEMgPer100g,vitaminKMcgPer100g,carotenoidsMcgPer100g,mufaMgPer100g,pufaMgPer100g,qualityScore,needsReview,notes
887573221562388251,indian-food-c514b2477600f1b794b85dbad63ebf6b,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0760,Lentils and wheat porridge (Dal wheat porridge/daliya ),lentils and wheat porridge (dal wheat porridge/daliya ),,,,INDIAN_RECIPE,,PER_100_G,,,,,,52.54,2.71,8.36,0.94,1.28,0.92,,0.49,,0.0,62.79,94.87,26.28,0.52,10.67,0.6,11.32,,,,,71.6,216.03,55.68,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
862214663300736457,indian-food-bf733ab062c65c9e9ef49e9ae299907e,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0971,Lichi squash,lichi squash,,,,INDIAN_RECIPE,,PER_100_G,,,,,,198.33,0.3,51.96,0.08,0.41,51.31,,0.03,,0.0,14.56,51.86,6.39,0.34,5.43,,,,,,,39.68,14.04,24.27,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
114655874836267819,indian-food-19756e92307032b6e3f11890e6a9e57f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0149,Lobia curry,lobia curry,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,148.99,6.06,17.88,5.62,4.57,2.51,,0.73,,0.0,355.41,465.14,36.8,2.21,68.62,15.13,86.78,,,,,2818.9,1079.1,3434.16,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
531921829791107061,indian-food-761c41600f987f52286574f72269a2a0,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0804,Lotus seed halwa (Kamal gattay ka halwa),lotus seed halwa (kamal gattay ka halwa),,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,370.55,7.79,39.56,20.69,0.42,9.8,,11.04,,45.24,3.06,658.52,82.84,1.8,105.76,0.06,179.08,,,,,348.85,6003.61,1817.66,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
722423691534517125,indian-food-a069085173dc3856fa2b2ea024a0b839,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0179,Lotus stem curry (Kamal kakdi curry),lotus stem curry (kamal kakdi curry),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,110.34,1.53,9.24,7.25,3.14,2.09,,0.94,,0.0,217.05,345.65,26.59,1.71,21.82,40.01,45.45,,,,,1731.88,1427.13,4474.81,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
668842023423553349,indian-food-9483446d103af450b55b57eee8c676f5,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0184,Lotus stem kofta curry (Kamal kakdi kofta curry),lotus stem kofta curry (kamal kakdi kofta curry),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,633.56,0.96,5.01,67.76,1.01,0.88,,8.18,,0.23,108.61,109.38,19.31,0.65,7.8,38.6,57.76,,,,,483.08,13870.18,42798.11,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
250934210695487588,indian-food-37b7f55ca7f606404f618295a737f308,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0833,Lotus stem pickle (Kamal kakdi ka achar),lotus stem pickle (kamal kakdi ka achar),,,,INDIAN_RECIPE,,PER_100_G,jar,1,1 jar,,,102.69,1.44,20.07,1.6,8.58,2.53,,0.17,,0.0,181.83,1026.99,137.73,20.57,57.68,12.35,1.91,,,,,30.41,835.8,103.13,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
800064987412363335,indian-food-b1a66ddfbf0f84791db6f7de5408070c,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0945,Low calorie quick mayonnaise,low calorie quick mayonnaise,,,,INDIAN_RECIPE,,PER_100_G,,,,,,242.89,1.41,4.71,24.35,0.06,0.83,,3.1,,35.67,165.94,19.66,6.47,0.25,2.55,,,,,,,17.48,5178.19,14944.2,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
797959421477308093,indian-food-b12ebddb654c6bd74a048fce5add7c80,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0931,Maa chaane ki dal,maa chaane ki dal,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,344.67,19.8,43.11,9.5,13.45,1.05,,3.99,,15.36,43.31,923.92,68.65,5.97,123.32,1.43,102.41,,,,,938.77,2188.78,1784.63,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
15722414990215157,indian-food-037db740080c7f58b5e1623a49d36fcc,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0868,Macaroni salad,macaroni salad,,,,INDIAN_RECIPE,,PER_100_G,cup,1,1 cup,,,262.19,5.02,21.63,17.78,0.56,3.73,,3.23,,58.64,163.99,147.09,35.7,0.77,18.72,22.15,34.69,,,,,470.64,9044.05,3857.98,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
219571500758688649,indian-food-30c131dd98563898ee60947cba7c0b87,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0120,Macroni cheese pie,macroni cheese pie,,,,INDIAN_RECIPE,,PER_100_G,casserole dish,1,1 casserole dish,,,170.63,5.85,21.1,7.48,0.4,3.4,,4.43,,15.99,200.51,156.11,122.01,0.54,19.78,14.65,28.19,,,,,1334.65,1955.48,419.11,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1055189615990370762,indian-food-ea4c95d77c971cae4533c3b3ada041db,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0761,Maize porridge,maize porridge,,,,INDIAN_RECIPE,,PER_100_G,,,,,,89.57,2.14,15.64,1.89,1.68,7.69,,0.23,,0.0,5.59,140.18,17.02,1.11,31.35,3.03,23.98,,,,,678.19,373.14,1107.69,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
701475643014469451,indian-food-9bc24617877574befa37ad2dfa4cb128,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0262,Makhana kheer,makhana kheer,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,107.85,3.31,12.88,5.0,0.11,11.54,,2.88,,1.77,23.4,139.35,111.64,0.28,13.39,5.06,23.77,,,,,195.0,1437.95,232.53,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1066431083601763220,indian-food-eccb96b9b849b94edd07e6947fabbd45,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0136,Makki ki roti,makki ki roti,,,,INDIAN_RECIPE,,PER_100_G,roti,1,1 roti,,,263.97,3.49,24.19,16.85,5.19,0.7,,9.44,,39.07,236.22,152.79,14.76,1.11,53.51,1.99,10.72,,,,,612.31,4332.02,1297.37,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1106871092655635647,indian-food-f5c6564f1e33cbf4e565656a2c1cce1f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0325,Mal pua,mal pua,,,,INDIAN_RECIPE,,PER_100_G,malqura,1,1 malqura,,,566.68,1.71,17.56,54.64,0.62,11.77,,7.04,,0.0,6.35,47.87,30.05,0.33,5.77,0.67,5.3,,,,,68.01,11333.57,33941.02,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1143932637536355725,indian-food-fe010ac4b54858d8d5b396c865a424c7,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0900,Mango cheesecake,mango cheesecake,,,,INDIAN_RECIPE,,PER_100_G,slice,1,1 slice,,,152.46,2.39,20.06,7.3,1.14,15.36,,3.71,,16.9,107.12,139.64,55.1,0.53,13.97,24.93,68.68,,,,,620.18,2165.22,449.45,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
636579034582116911,indian-food-8d595425bba6a2f2990c9042d7a6a83d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0282,Mango ice cream,mango ice cream,,,,INDIAN_RECIPE,,PER_100_G,ice-cream cup,1,1 ice-cream cup,,,125.69,3.4,11.14,7.62,0.52,11.01,,4.44,,55.21,29.13,115.29,67.17,0.39,9.6,44.98,142.26,,,,,506.3,2141.03,373.04,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
516957236446611747,indian-food-72c99de1a77c923d1790fbd8a7f0ea77,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0800,Mango malpua,mango malpua,,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,334.64,1.65,12.84,30.67,2.08,4.96,,18.19,,75.21,1.89,89.28,10.64,0.7,20.34,38.05,110.67,,,,,1024.54,7988.43,1563.92,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
886940491583347773,indian-food-c4f0bad89bc5c3d90ee21d75872d34aa,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0016,Mango milkshake (Aam milkshake),mango milkshake (aam milkshake),,,,INDIAN_RECIPE,,PER_100_G,tall glass,1,1 tall glass,,,56.9,1.73,7.23,2.35,0.26,7.15,,1.39,,0.0,13.27,79.07,62.33,0.15,6.17,20.1,53.68,,,,,301.55,633.56,88.45,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
473807556441805337,indian-food-6934d76559c1219bab193738850b97a8,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0783,Mango milkshake with ice cream (Aam milkshake ice cream ke saath),mango milkshake with ice cream (aam milkshake ice cream ke saath),,,,INDIAN_RECIPE,,PER_100_G,tall glass,1,1 tall glass,,,68.35,1.93,9.18,2.8,0.23,9.11,,1.68,,1.3,16.64,85.24,69.36,0.15,6.62,16.96,46.37,,,,,275.4,752.44,102.71,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
65722714039027685,indian-food-0e97e75cff887e5bc2bed6c53fb7d8b7,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0292,Mango mousse,mango mousse,,,,INDIAN_RECIPE,,PER_100_G,cup,1,1 cup,,,124.98,3.21,9.14,8.47,0.88,8.89,,5.3,,23.66,19.62,113.71,51.38,0.35,10.48,42.76,110.68,,,,,844.68,2240.78,332.63,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
509774114334634682,indian-food-71314db289af2ba60b090c5e44999525,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0844,Mango murabba candy,mango murabba candy,,,,INDIAN_RECIPE,,PER_100_G,candy,1,1 candy,,,293.35,0.27,77.32,0.05,0.95,74.73,,0.01,,0.0,13.71,56.54,16.55,0.33,7.64,19.85,5.7,,,,,150.94,5.8,10.77,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
783161625490510564,indian-food-ade5959591452e4c114ad1d5f711d3d5,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0983,Mango pickle (Aam ka achaar),mango pickle (aam ka achaar),,,,INDIAN_RECIPE,,PER_100_G,,,,,,192.12,1.6,8.11,17.89,3.68,1.79,,2.07,,0.0,3429.94,206.92,48.97,1.44,32.75,,,,,,,707.69,10283.05,3861.34,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
13771559075293378,indian-food-030ed28f6afa8c22462fde69b3b57e8a,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0613,Mango raita (Aam ka raita),mango raita (aam ka raita),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,67.37,3.9,8.23,2.14,0.89,7.87,,1.27,,6.93,135.46,240.21,136.06,0.34,19.01,18.19,59.64,,,,,482.43,571.9,130.3,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
70244371430361180,indian-food-0f98ee23693c85ccb8f45b87cb21eab8,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0972,Mango squash (Aam ka squash),mango squash (aam ka squash),,,,INDIAN_RECIPE,,PER_100_G,,,,,,194.66,0.17,50.96,0.17,0.58,50.84,,0.05,,0.0,14.81,46.63,9.47,0.25,5.05,,,,,,,438.02,41.22,40.6,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
478526780258363971,indian-food-6a4119240cfaa4394fa34e5f694f3965,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0801,Mango vanilla custard,mango vanilla custard,,,,INDIAN_RECIPE,,PER_100_G,glass,1,1 glass,,,147.63,3.43,18.41,7.04,0.99,14.62,,2.85,,0.35,30.12,160.49,84.86,0.58,25.11,16.05,49.19,,,,,421.67,2757.99,828.29,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
670362561755541633,indian-food-94d9b32bc28f081465a1118e5632b431,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0384,Marble cake,marble cake,,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,354.11,6.3,46.88,16.27,0.71,27.56,,9.53,,120.14,138.48,100.2,39.6,1.12,16.54,0.08,8.85,,,,,214.39,4390.9,833.99,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1150873069754002628,indian-food-ff8b8f598402cc4b723563e2a5b2c5b6,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:1006,Marmalade (Murabba),marmalade (murabba),,,,INDIAN_RECIPE,,PER_100_G,,,,,,143.76,0.23,37.64,0.04,0.43,37.29,,0.01,,0.0,2.16,56.33,9.84,0.34,4.35,,,,,,,225.0,6.42,15.88,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1043120190292434153,indian-food-e79e849506b1ce99590615c9f301e6b7,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0569,Masala arbi,masala arbi,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,185.38,3.01,16.16,11.9,3.1,0.81,,1.45,,0.0,261.31,467.53,32.08,0.99,35.19,1.9,20.12,,,,,98.56,2417.55,7464.85,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
72818134231334539,indian-food-102b3b51010be8b2e7c538abff7bfed6,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0407,Masala biscuit,masala biscuit,,,,INDIAN_RECIPE,,PER_100_G,biscuit,1,1 biscuit,,,393.64,6.06,45.18,20.75,2.14,6.82,,12.22,,51.29,714.52,136.35,53.73,1.32,25.48,0.15,2.15,,,,,1276.8,5370.4,1160.13,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
827519179227569102,indian-food-b7bf04f22ae9bce191bcedccbd6530ee,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0132,Masala dosa,masala dosa,,,,INDIAN_RECIPE,,PER_100_G,dosa,1,1 dosa,,,164.58,3.29,19.57,7.84,2.52,1.33,,0.96,,0.0,191.28,271.77,15.58,0.79,26.62,14.14,35.76,,,,,1008.09,1609.59,4867.08,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
580264953033140790,indian-food-80d83e681262a36d9d2513267fc95200,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0504,Masala dosa mixed vegetable fillings,masala dosa mixed vegetable fillings,,,,INDIAN_RECIPE,,PER_100_G,dosa,1,1 dosa,,,144.53,4.84,23.02,3.26,4.31,1.53,,1.46,,5.18,122.08,329.75,31.79,1.21,36.14,52.07,89.33,,,,,2180.08,744.0,759.59,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
531659697734931894,indian-food-760d5ada0e1d5b6bbc47a5ef06cde149,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0505,Masala dosa paneer fillings,masala dosa paneer fillings,,,,INDIAN_RECIPE,,PER_100_G,dosa,1,1 dosa,,,243.12,10.31,29.76,8.84,3.11,4.81,,4.69,,7.29,160.4,226.69,171.23,1.27,39.72,11.5,94.26,,,,,1342.68,2337.78,1080.24,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1029900404785408222,indian-food-e4af0f62543e8decd2c55751422951e1,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0665,Masala green chilli pakora/pakoda (Hari mirch kay pakode),masala green chilli pakora/pakoda (hari mirch kay pakode),,,,INDIAN_RECIPE,,PER_100_G,pakora,1,1 pakora,,,668.76,2.22,5.55,71.01,1.34,0.27,,8.53,,0.0,120.9,56.48,8.58,0.47,8.39,3.84,12.67,,,,,119.64,14554.42,44930.63,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
545250493161052861,indian-food-7911e6f46789abdbb7164ec08e0e6695,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0664,Masala onion pakora/pakoda (Pyaaz ke pakode),masala onion pakora/pakoda (pyaaz ke pakode),,,,INDIAN_RECIPE,,PER_100_G,pakora,1,1 pakora,,,551.64,2.05,6.48,57.61,1.44,1.58,,6.93,,0.0,99.22,70.11,11.06,0.42,9.65,1.18,14.65,,,,,54.46,11809.75,36439.39,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
627952302014474402,indian-food-8b6ef4aa97628a22cca810b3f986d2f2,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0875,Masala souffle,masala souffle,,,,INDIAN_RECIPE,,PER_100_G,souffle dish,1,1 souffle dish,,,123.51,6.38,8.02,7.37,1.24,1.84,,3.95,,86.45,131.14,274.75,103.68,0.74,18.3,382.64,363.81,,,,,442.75,2134.54,484.17,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
230109064694903098,indian-food-33182f9a4bcb13a1acb871f229290367,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0675,Masala urad dal vada,masala urad dal vada,,,,INDIAN_RECIPE,,PER_100_G,vada,1,1 vada,,,703.78,4.32,9.93,71.62,2.71,0.7,,9.29,,0.0,61.49,232.79,11.87,1.0,33.89,2.05,15.89,,,,,91.16,14486.93,44567.64,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
268483565264856625,indian-food-3b9d8614fa46631af143feb425d64226,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0352,Masala vada,masala vada,,,,INDIAN_RECIPE,,PER_100_G,vada,1,1 vada,,,826.02,1.69,4.06,89.15,1.07,0.24,,10.71,,0.0,74.53,97.19,7.45,0.52,10.44,2.05,32.14,,,,,148.63,18276.41,56443.62,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
521081553826232171,indian-food-73b40e992d2376b41de9b98e4e65f388,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0961,Mashed banana with milk,mashed banana with milk,,,,INDIAN_RECIPE,,PER_100_G,,,,,,95.43,2.51,14.62,2.99,0.71,11.35,,1.78,,0.0,16.99,191.13,78.64,0.23,15.15,,,,,,,212.9,787.86,131.61,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1136563858823155192,indian-food-fc5e2cecdb38df8577d61ffbb310daa0,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0340,Mathri,mathri,,,,INDIAN_RECIPE,,PER_100_G,kachori,1,1 kachori,,,805.12,1.75,12.32,83.1,0.6,0.29,,9.98,,0.0,64.7,30.35,5.23,0.43,5.79,0.0,2.38,,,,,51.5,17034.38,52628.26,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
508239691663230794,indian-food-70da14e8a57474aa427f69b59a45917e,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0944,Mayonnaise,mayonnaise,,,,INDIAN_RECIPE,,PER_100_G,,,,,,774.86,1.86,1.65,84.52,0.11,1.44,,10.74,,117.12,272.89,23.47,15.36,0.51,3.69,,,,,,,33.78,17899.45,52047.93,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
949622521128048186,indian-food-d2dbca6d28c563abf9ca7d536e5fddc9,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0688,Mayonnaise vegetable dip,mayonnaise vegetable dip,,,,INDIAN_RECIPE,,PER_100_G,tablespoon,1,1 tablespoon,,,241.27,3.01,4.8,23.44,0.41,4.39,,5.04,,29.91,119.58,168.95,91.42,0.28,11.86,4.58,7.03,,,,,533.2,12320.94,4872.03,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
142714186691417887,indian-food-1fb05cbf226971f1144c36d5d7149fd5,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0604,Mayonnaise without eggs,mayonnaise without eggs,,,,INDIAN_RECIPE,,PER_100_G,cup,1,1 cup,,,329.05,2.13,3.98,33.84,0.04,3.68,,6.12,,0.0,193.58,81.04,75.54,0.27,6.83,12.05,18.85,,,,,130.15,23426.99,2655.53,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
153074736056887863,indian-food-21fd4a952c1ea37fe4cdea84dda14b87,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0510,Meat and macaroni casserole,meat and macaroni casserole,,,,INDIAN_RECIPE,,PER_100_G,small casserole dish,1,1 small casserole dish,,,161.55,9.15,16.12,10.17,1.19,1.0,,0.98,,2.13,2511.99,329.91,68.28,1.85,22.39,29.03,47.45,,,,,783.11,928.63,2307.13,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
